LDR1,LDR2,Voltage,Temp,Humid,timestamp
443,290,1.38,29.5,34,4/25/2025 16:18
588,289,5,28.6,34,4/25/2025 16:18
334,323,3.21,28.6,34,4/25/2025 16:18
314,313,2.51,28.8,34,4/25/2025 16:18
330,258,1.54,28.8,34,4/25/2025 16:18
350,289,5,28.7,34,4/25/2025 16:18
365,298,5,28.7,34,4/25/2025 16:18
372,300,5,28.4,34,4/25/2025 16:18
360,297,5,28.4,34,4/25/2025 16:18
357,298,5,28.3,34,4/25/2025 16:18
355,301,5,28.3,34,4/25/2025 16:18
353,298,5,28.5,34,4/25/2025 16:18
352,297,3.33,28.5,34,4/25/2025 16:18
356,305,3.45,28.8,34,4/25/2025 16:18
353,310,2.71,28.8,34,4/25/2025 16:18
360,305,2.45,28.9,34,4/25/2025 16:18
348,300,2.32,28.9,34,4/25/2025 16:18
418,850,5,28.2,34,4/25/2025 16:18
546,919,5,28.2,34,4/25/2025 16:18
434,874,5,28.3,34,4/25/2025 16:18
313,787,5,28.3,34,4/25/2025 16:18
372,733,4.4,28,34,4/25/2025 16:18
393,778,5,28,34,4/25/2025 16:19
416,861,4.6,28,34,4/25/2025 16:19
473,887,5,28,34,4/25/2025 16:19
475,875,5,28.3,34,4/25/2025 16:19
410,305,3.43,28.3,34,4/25/2025 16:19
397,234,2.89,28,34,4/25/2025 16:19
373,273,3.17,28,34,4/25/2025 16:19
376,306,2.45,28,34,4/25/2025 16:19
372,308,1.33,28,34,4/25/2025 16:19
383,304,2.08,28.8,34,4/25/2025 16:19
378,297,2.03,28.8,34,4/25/2025 16:19
376,292,1.94,28,34,4/25/2025 16:19
374,289,5,28,34,4/25/2025 16:19
352,344,5,28.6,34,4/25/2025 16:19
341,375,5,28.6,34,4/25/2025 16:19
334,387,3.76,28.5,34,4/25/2025 16:19
331,395,3.48,28.5,34,4/25/2025 16:19
338,404,5,28.3,34,4/25/2025 16:19
334,416,3.61,28.3,34,4/25/2025 16:19
330,415,3.14,28.9,34,4/25/2025 16:19
325,417,2.94,28.9,34,4/25/2025 16:19
323,424,2.72,28.2,34,4/25/2025 16:19
324,428,2.68,28.2,34,4/25/2025 16:19
318,425,2.6,28.3,34,4/25/2025 16:19
326,428,3.64,28.3,34,4/25/2025 16:19
320,425,3.11,28.8,34,4/25/2025 16:19
329,419,5,28.8,34,4/25/2025 16:19
462,888,4.51,28.2,34,4/25/2025 16:19
458,892,4.65,28.2,34,4/25/2025 16:19
493,903,4.56,28.6,34,4/25/2025 16:19
503,904,5,28.6,34,4/25/2025 16:19
493,900,5,28,34,4/25/2025 16:19
432,981,5,28,34,4/25/2025 16:19
449,997,5,28.7,34,4/25/2025 16:19
441,980,5,28.7,34,4/25/2025 16:19
442,985,5,28.7,34,4/25/2025 16:19
446,998,5,28.7,34,4/25/2025 16:19
439,1003,5,28,34,4/25/2025 16:19
425,1002,5,28,34,4/25/2025 16:19
939,936,5,26.7,39,4/25/2025 16:46
939,936,5,26.3,39,4/25/2025 16:46
942,936,5,26.3,39,4/25/2025 16:46
939,936,5,26.7,39,4/25/2025 16:46
939,936,5,26.7,39,4/25/2025 16:46
939,936,5,26.5,39,4/25/2025 16:46
939,936,5,26.5,39,4/25/2025 16:46
938,936,4.99,26.7,39,4/25/2025 16:46
939,936,5,26.7,39,4/25/2025 16:46
939,936,5,26.2,39,4/25/2025 16:46
939,936,5,26.2,39,4/25/2025 16:46
938,932,5,26.6,39,4/25/2025 16:46
938,935,5,26.6,39,4/25/2025 16:46
938,935,5,26.8,39,4/25/2025 16:46
938,935,5,26.8,39,4/25/2025 16:46
938,935,5,26.8,39,4/25/2025 16:46
938,935,5,26.8,39,4/25/2025 16:46
938,935,5,26.1,39,4/25/2025 16:46
938,935,5,26.1,39,4/25/2025 16:46
938,935,5,26.2,38,4/25/2025 16:46
938,935,5,26.2,38,4/25/2025 16:46
938,935,5,26.5,38,4/25/2025 16:46
938,935,5,26.5,38,4/25/2025 16:46
938,935,5,26.2,38,4/25/2025 16:46
938,935,5,26.2,38,4/25/2025 16:46
938,934,4.96,26.9,38,4/25/2025 16:46
937,613,1.11,26.9,38,4/25/2025 16:46
937,532,2.49,26.3,38,4/25/2025 16:46
937,542,1.06,26.3,38,4/25/2025 16:46
938,550,2.28,26.8,38,4/25/2025 16:46
882,848,4.85,26.5,41,4/25/2025 17:22
880,848,3.93,26.5,41,4/25/2025 17:22
882,848,4.84,26.2,41,4/25/2025 17:22
881,847,4.13,26.2,41,4/25/2025 17:22
882,848,4.8,26.4,41,4/25/2025 17:22
881,847,4.35,26.4,41,4/25/2025 17:22
882,848,4.8,26,41,4/25/2025 17:22
881,847,4.12,26,41,4/25/2025 17:22
882,848,4.8,26.6,41,4/25/2025 17:22
881,847,4.35,26.6,41,4/25/2025 17:22
882,847,4.78,26.6,41,4/25/2025 17:22
881,847,4.41,26.6,41,4/25/2025 17:23
882,848,4.79,26.5,41,4/25/2025 17:23
881,847,4.2,26.5,41,4/25/2025 17:23
882,757,4.62,26,41,4/25/2025 17:23
879,365,1.01,26,41,4/25/2025 17:23
881,364,3.92,26.2,41,4/25/2025 17:23
878,418,0.83,26.2,41,4/25/2025 17:23
881,372,3.91,26.9,41,4/25/2025 17:23
878,369,0.82,26.9,41,4/25/2025 17:23
878,588,4.47,26.7,41,4/25/2025 17:23
522,653,1.24,26.7,41,4/25/2025 17:23
402,479,4.22,26.1,41,4/25/2025 17:23
380,335,0.83,26.1,41,4/25/2025 17:23
399,680,4.43,26.6,41,4/25/2025 17:23
391,699,5,26.6,41,4/25/2025 17:23
402,679,5,26.2,41,4/25/2025 17:23
390,669,5,26.2,41,4/25/2025 17:23
407,669,5,26.1,41,4/25/2025 17:23
352,640,1.16,26.1,41,4/25/2025 17:23
350,502,1.93,26.5,41,4/25/2025 17:23
334,476,0.88,26.5,41,4/25/2025 17:23
349,508,1.89,26.8,41,4/25/2025 17:23
534,570,5,26.8,41,4/25/2025 17:23
799,712,2.79,26,41,4/25/2025 17:23
873,873,1.5,26,41,4/25/2025 17:23
870,873,1.88,26.6,41,4/25/2025 17:23
868,729,1.26,26.6,41,4/25/2025 17:23
861,580,3.68,26.6,41,4/25/2025 17:23
853,765,1.31,26.6,41,4/25/2025 17:23
772,732,1.97,26.7,41,4/25/2025 17:23
808,752,1.25,26.7,41,4/25/2025 17:23
388,503,1.36,26,41,4/25/2025 17:23
378,233,0.4,26,41,4/25/2025 17:23
388,225,0.78,26.6,41,4/25/2025 17:23
381,223,0.38,26.6,41,4/25/2025 17:23
384,220,0.8,26.5,41,4/25/2025 17:23
381,221,0.4,26.5,41,4/25/2025 17:23
387,220,0.86,26.4,41,4/25/2025 17:23
387,222,0.35,26.4,41,4/25/2025 17:23
393,221,0.89,26.5,41,4/25/2025 17:23
384,222,0.39,26.5,41,4/25/2025 17:23
390,217,0.93,26.3,41,4/25/2025 17:23
383,219,0.39,26.3,41,4/25/2025 17:23
393,216,1.04,26.3,41,4/25/2025 17:23
383,216,0.37,26.3,41,4/25/2025 17:23
395,212,1.07,26.3,41,4/25/2025 17:23
386,221,0.38,26.3,41,4/25/2025 17:23
396,217,1.18,26.2,41,4/25/2025 17:23
379,216,0.35,26.2,41,4/25/2025 17:23
396,214,1.31,26.9,41,4/25/2025 17:23
391,212,0.38,26.9,41,4/25/2025 17:23
870,843,2.9,26.8,41,4/25/2025 17:23
872,836,1.47,26.8,41,4/25/2025 17:23
859,780,3.46,26.8,41,4/25/2025 17:23
860,785,1.36,26.8,41,4/25/2025 17:23
862,770,3.32,26.8,41,4/25/2025 17:23
845,799,1.4,26.8,41,4/25/2025 17:23
857,826,3.14,26.8,41,4/25/2025 17:24
858,840,1.49,26.8,41,4/25/2025 17:24
867,775,3.31,26.8,41,4/25/2025 17:24
868,857,1.53,26.8,41,4/25/2025 17:24
868,862,3.35,26.7,41,4/25/2025 17:24
866,862,1.53,26.7,41,4/25/2025 17:24
874,874,2.86,26,41,4/25/2025 17:24
874,874,1.53,26,41,4/25/2025 17:24
874,873,2.74,26.4,41,4/25/2025 17:24
874,874,1.53,26.4,41,4/25/2025 17:24
873,857,2.88,26.5,41,4/25/2025 17:24
849,717,1.27,26.5,41,4/25/2025 17:24
444,752,5,26.3,41,4/25/2025 17:24
339,257,0.46,26.3,41,4/25/2025 17:24
355,212,1.35,26.4,41,4/25/2025 17:24
348,212,0.38,26.4,41,4/25/2025 17:24
366,209,1.47,26.6,41,4/25/2025 17:24
362,201,0.36,26.6,41,4/25/2025 17:24
380,209,1.66,26.7,41,4/25/2025 17:24
362,204,0.39,26.7,41,4/25/2025 17:24
376,211,1.04,26.8,41,4/25/2025 17:24
870,847,1.52,26.8,41,4/25/2025 17:24
875,873,4.91,26.8,41,4/25/2025 17:24
875,877,5,26.8,41,4/25/2025 17:24
876,879,3.75,26.6,41,4/25/2025 17:24
867,880,1.69,26.6,41,4/25/2025 17:24
882,874,4.02,26.4,41,4/25/2025 17:24
883,867,1.65,26.4,41,4/25/2025 17:24
881,855,4.63,26.2,41,4/25/2025 17:24
853,858,1.87,26.2,41,4/25/2025 17:24
846,854,4.85,26.6,41,4/25/2025 17:24
840,836,1.92,26.6,41,4/25/2025 17:24
848,832,4.69,26.4,42,4/25/2025 17:24
604,228,1,26.4,42,4/25/2025 17:24
458,158,3.41,26.7,42,4/25/2025 17:24
264,156,1.45,26.7,42,4/25/2025 17:24
287,136,3.33,26,41,4/25/2025 17:24
192,133,3.04,26,41,4/25/2025 17:24
224,136,3.26,26.1,41,4/25/2025 17:24
209,132,3.56,26.1,41,4/25/2025 17:24
133,134,5,26.3,41,4/25/2025 17:24
107,138,5,26.3,41,4/25/2025 17:24
82,105,5,26,41,4/25/2025 17:24
85,136,3.18,26,41,4/25/2025 17:24
72,130,3.03,26.8,42,4/25/2025 17:24
95,141,4.99,26.8,42,4/25/2025 17:24
97,349,3.32,26.6,42,4/25/2025 17:24
106,491,4.07,26.6,42,4/25/2025 17:24
112,495,5,26.1,42,4/25/2025 17:24
122,542,5,26.1,42,4/25/2025 17:24
133,628,5,26.4,42,4/25/2025 17:24
137,629,5,26.4,42,4/25/2025 17:24
128,625,5,26.2,41,4/25/2025 17:24
123,607,4.06,26.2,41,4/25/2025 17:24
98,584,3.03,26.1,41,4/25/2025 17:24
115,586,3.91,26.1,41,4/25/2025 17:24
92,585,2.43,26.2,41,4/25/2025 17:25
115,588,3.72,26.2,41,4/25/2025 17:25
105,591,3.41,26.6,42,4/25/2025 17:25
126,613,5,26.6,42,4/25/2025 17:25
114,622,3.41,26.3,42,4/25/2025 17:25
120,616,4.22,26.3,42,4/25/2025 17:25
116,621,5,26,42,4/25/2025 17:25
138,680,5,26,42,4/25/2025 17:25
132,960,5,26.5,42,4/25/2025 17:25
147,944,5,26.5,42,4/25/2025 17:25
145,949,5,26.7,42,4/25/2025 17:25
160,959,5,26.7,42,4/25/2025 17:25
183,987,5,26.4,42,4/25/2025 17:25
182,991,5,26.4,42,4/25/2025 17:25
183,990,5,26.4,42,4/25/2025 17:25
186,983,5,26.4,42,4/25/2025 17:25
155,976,5,26.5,41,4/25/2025 17:25
142,944,5,26.5,41,4/25/2025 17:25
296,385,1.55,26.2,41,4/25/2025 17:25
685,359,2.98,26.2,41,4/25/2025 17:25
707,355,1.15,26.8,41,4/25/2025 17:25
819,341,3.2,26.8,41,4/25/2025 17:25
893,349,0.57,26.9,41,4/25/2025 17:25
889,329,3.19,26.9,41,4/25/2025 17:25
919,327,0.61,26.6,41,4/25/2025 17:25
975,332,3.66,26.6,41,4/25/2025 17:25
947,294,0.27,26.8,41,4/25/2025 17:25
894,250,3.41,26.8,41,4/25/2025 17:25
729,205,0.33,26.4,41,4/25/2025 17:25
866,196,2.96,26.4,41,4/25/2025 17:25
773,194,0.24,26.4,41,4/25/2025 17:25
821,199,2.79,26.4,41,4/25/2025 17:25
787,192,0.24,26.4,41,4/25/2025 17:25
778,195,2.72,26.4,41,4/25/2025 17:25
751,191,0.3,26.4,41,4/25/2025 17:25
954,349,2.68,26.4,41,4/25/2025 17:25
967,357,0.55,26.4,41,4/25/2025 17:25
936,360,1.81,26.4,41,4/25/2025 17:25
880,379,0.58,26.5,42,4/25/2025 17:25
875,386,1.22,26.5,42,4/25/2025 17:25
630,500,0.83,26,42,4/25/2025 17:25
661,432,1.32,26,42,4/25/2025 17:25
664,452,0.73,26.8,42,4/25/2025 17:25
665,505,0.7,26.8,42,4/25/2025 17:25
790,508,0.88,26,42,4/25/2025 17:25
680,521,0.75,26,42,4/25/2025 17:25
716,513,0.85,26.3,42,4/25/2025 17:25
839,500,0.72,26.3,42,4/25/2025 17:25
907,484,0.97,26.5,42,4/25/2025 17:25
936,572,0.87,26.5,42,4/25/2025 17:25
837,889,1.54,26.3,41,4/25/2025 17:25
627,634,1.02,26.3,41,4/25/2025 17:25
820,825,1.54,27.4,41,4/25/2025 17:25
854,838,1.79,27.4,41,4/25/2025 17:25
866,856,1.61,27.3,41,4/25/2025 17:25
881,868,1.57,27.3,41,4/25/2025 17:25
879,860,1.66,27.9,41,4/25/2025 17:25
879,865,1.47,27.9,41,4/25/2025 17:26
876,864,1.59,27.5,41,4/25/2025 17:26
882,865,5,27.5,41,4/25/2025 17:26
880,864,5,27.1,41,4/25/2025 17:26
882,863,5,27.1,41,4/25/2025 17:26
881,862,5,27.6,41,4/25/2025 17:26
882,929,5,27.6,41,4/25/2025 17:26
879,990,2.81,27.1,41,4/25/2025 17:26
880,999,2.89,27.1,41,4/25/2025 17:26
893,880,5,26.8,43,4/25/2025 17:57
893,879,5,26.6,43,4/25/2025 17:57
893,879,5,26.6,43,4/25/2025 17:57
893,879,5,26.8,43,4/25/2025 17:57
893,879,5,26.8,43,4/25/2025 17:57
893,879,5,26.8,43,4/25/2025 17:57
893,879,5,26.8,43,4/25/2025 17:57
893,879,5,26.9,43,4/25/2025 17:57
893,879,5,26.9,43,4/25/2025 17:57
893,879,5,26.3,43,4/25/2025 17:57
893,863,5,26.3,43,4/25/2025 17:57
892,741,4.57,26.2,43,4/25/2025 17:57
892,850,4.76,26.2,43,4/25/2025 17:57
891,830,2.85,26.3,43,4/25/2025 17:57
891,831,2.72,26.3,43,4/25/2025 17:57
891,832,4.42,26.8,43,4/25/2025 17:57
891,829,4.35,26.8,43,4/25/2025 17:57
891,825,2.69,26.8,43,4/25/2025 17:57
891,831,2.83,26.8,43,4/25/2025 17:57
892,847,4.72,26.2,43,4/25/2025 17:57
649,669,2.13,26.8,50,4/28/2025 14:07
650,669,4.19,26.9,50,4/28/2025 14:07
649,669,3.76,26.9,50,4/28/2025 14:07
651,669,2.38,26,50,4/28/2025 14:07
652,669,2.54,26,50,4/28/2025 14:07
646,669,3.39,26.8,50,4/28/2025 14:07
647,669,3.27,26.8,50,4/28/2025 14:07
557,669,3.22,26.1,50,4/28/2025 14:07
226,675,4.08,26.1,50,4/28/2025 14:07
206,674,2.68,26.6,50,4/28/2025 14:07
208,676,2.55,26.6,50,4/28/2025 14:07
239,675,3.9,26.2,50,4/28/2025 14:07
616,673,3.42,26.2,50,4/28/2025 14:07
649,673,2.32,26.8,50,4/28/2025 14:07
652,673,2.66,26.8,50,4/28/2025 14:07
646,673,3.29,26.7,50,4/28/2025 14:07
647,672,3.27,26.7,50,4/28/2025 14:07
654,673,3.63,26,50,4/28/2025 14:07
653,673,3.68,26,50,4/28/2025 14:07
650,673,2.46,26.5,50,4/28/2025 14:07
657,675,2.46,26.5,50,4/28/2025 14:07
657,675,4.03,26.1,50,4/28/2025 14:07
656,675,3.87,26.1,50,4/28/2025 14:07
659,675,2.56,26.6,50,4/28/2025 14:07
658,673,2.8,26.6,50,4/28/2025 14:07
651,672,3.15,26.1,50,4/28/2025 14:07
651,672,2.96,26.1,50,4/28/2025 14:07
660,673,4.07,26.6,50,4/28/2025 14:07
657,673,4.03,26.6,50,4/28/2025 14:07
652,674,2.05,26.2,50,4/28/2025 14:07
656,674,2.12,26.2,50,4/28/2025 14:07
656,675,3.7,27.6,50,4/28/2025 14:07
651,674,3.59,27.6,50,4/28/2025 14:07
657,674,2.71,27,50,4/28/2025 14:07
656,674,2.76,27,50,4/28/2025 14:07
649,674,2.87,27.8,50,4/28/2025 14:07
651,674,2.83,27.8,50,4/28/2025 14:07
655,667,3.83,27.7,49,4/28/2025 14:07
864,666,3.7,27.7,49,4/28/2025 14:07
887,673,4.2,27.3,49,4/28/2025 14:07
928,676,3.79,27.3,49,4/28/2025 14:07
920,676,3.91,27.1,49,4/28/2025 14:07
909,676,3.7,27.1,49,4/28/2025 14:07
899,674,2.47,27.3,49,4/28/2025 14:07
786,653,2.54,27.3,49,4/28/2025 14:07
903,670,3.28,27.9,49,4/28/2025 14:08
914,673,3.34,27.9,49,4/28/2025 14:08
909,674,3.3,27.4,48,4/28/2025 14:08
642,672,3.29,27.4,48,4/28/2025 14:08
643,673,2.1,27.7,48,4/28/2025 14:08
646,673,2.44,27.7,48,4/28/2025 14:08
653,673,3.81,27.1,48,4/28/2025 14:08
654,673,4.13,27.1,48,4/28/2025 14:08
651,673,2.78,27.3,48,4/28/2025 14:08
652,672,2.78,27.3,48,4/28/2025 14:08
642,672,2.26,27.7,48,4/28/2025 14:08
641,672,4.36,27.7,48,4/28/2025 14:08
381,676,1.81,27,48,4/28/2025 14:08
398,654,2.56,27,48,4/28/2025 14:08
330,212,1.88,27.7,48,4/28/2025 14:08
312,205,1.86,27.7,48,4/28/2025 14:08
258,221,2.3,27.2,48,4/28/2025 14:08
257,220,2.34,27.2,48,4/28/2025 14:08
234,212,1.57,27.3,48,4/28/2025 14:08
246,216,1.73,27.3,48,4/28/2025 14:08
250,223,2.07,27.6,48,4/28/2025 14:08
249,221,1.95,27.6,48,4/28/2025 14:08
240,228,1.81,27.8,48,4/28/2025 14:08
252,237,1.47,27.8,48,4/28/2025 14:08
256,283,1.74,27.9,48,4/28/2025 14:08
262,297,1.79,27.9,48,4/28/2025 14:08
321,675,2.27,27.6,48,4/28/2025 14:08
350,681,2.71,27.6,48,4/28/2025 14:08
341,681,3.01,27.4,48,4/28/2025 14:08
341,681,2.9,27.4,48,4/28/2025 14:08
346,682,3.04,27.8,48,4/28/2025 14:08
349,682,3.07,27.8,48,4/28/2025 14:08
336,681,2.94,27.1,48,4/28/2025 14:08
333,682,2.94,27.1,48,4/28/2025 14:08
337,682,3.18,27,48,4/28/2025 14:08
340,682,3.19,27,48,4/28/2025 14:08
331,682,2.92,27.6,47,4/28/2025 14:08
417,680,2.46,27.6,47,4/28/2025 14:08
626,255,2.31,27.4,47,4/28/2025 14:08
616,280,2.07,27.4,47,4/28/2025 14:08
617,260,1.61,27.5,47,4/28/2025 14:08
613,254,1.57,27.5,47,4/28/2025 14:08
611,266,1.72,27.1,47,4/28/2025 14:08
609,306,1.78,27.1,47,4/28/2025 14:08
615,256,1.56,27.2,47,4/28/2025 14:08
620,241,1.5,27.2,47,4/28/2025 14:08
622,234,1.56,27.5,47,4/28/2025 14:08
622,231,1.51,27.5,47,4/28/2025 14:08
625,232,1.58,27.3,47,4/28/2025 14:08
626,219,1.4,27.3,47,4/28/2025 14:08
623,224,1.19,27.9,47,4/28/2025 14:08
300,682,2.18,27.9,47,4/28/2025 14:08
302,684,2.79,27.6,47,4/28/2025 14:08
298,684,2.99,27.6,47,4/28/2025 14:08
294,684,3.05,27.5,47,4/28/2025 14:08
297,685,3.09,27.5,47,4/28/2025 14:08
308,684,3.12,27.1,47,4/28/2025 14:09
305,684,3.17,27.1,47,4/28/2025 14:09
620,368,2.09,27.7,47,4/28/2025 14:09
635,223,1.86,27.7,47,4/28/2025 14:09
636,224,1.79,27.6,47,4/28/2025 14:09
634,224,1.66,27.6,47,4/28/2025 14:09
630,231,1.54,27.9,47,4/28/2025 14:09
633,246,1.86,27.9,47,4/28/2025 14:09
639,205,1.55,27.2,47,4/28/2025 14:09
636,221,1.39,27.2,47,4/28/2025 14:09
633,233,1.57,27.9,47,4/28/2025 14:09
631,234,1.4,27.9,47,4/28/2025 14:09
634,236,1.5,27.2,47,4/28/2025 14:09
632,241,1.34,27.2,47,4/28/2025 14:09
629,243,1.56,27.9,47,4/28/2025 14:09
630,237,1.51,27.9,47,4/28/2025 14:09
631,238,1.29,27.8,47,4/28/2025 14:09
630,241,1.3,27.8,47,4/28/2025 14:09
645,280,2.05,27.3,47,4/28/2025 14:09
825,312,1.36,27.3,47,4/28/2025 14:09
640,339,1.08,27.1,47,4/28/2025 14:09
849,348,1.42,27.1,47,4/28/2025 14:09
631,332,1.65,27.1,47,4/28/2025 14:09
591,334,1.71,27.1,47,4/28/2025 14:09
549,320,1.53,27.2,47,4/28/2025 14:09
533,323,1.35,27.2,47,4/28/2025 14:09
633,343,2.43,27.9,47,4/28/2025 14:09
901,362,2.33,27.9,47,4/28/2025 14:09
885,360,2.05,27.2,47,4/28/2025 14:09
913,362,2.03,27.2,47,4/28/2025 14:09
912,363,2.18,27.1,47,4/28/2025 14:09
670,704,3.05,27.1,47,4/28/2025 14:09
663,686,2.65,27.1,47,4/28/2025 14:09
660,674,2.54,27.1,47,4/28/2025 14:09
656,674,3.4,27.2,47,4/28/2025 14:09
656,674,3.5,27.2,47,4/28/2025 14:09
662,674,2.98,27.9,48,4/28/2025 14:09
661,674,2.91,27.9,48,4/28/2025 14:09
654,674,3.15,27,48,4/28/2025 14:09
655,674,3.23,27,48,4/28/2025 14:09
869,928,3.84,27.8,48,4/28/2025 14:09
810,961,4.04,27.8,48,4/28/2025 14:09
915,912,3.84,27,48,4/28/2025 14:09
785,967,3.84,27,48,4/28/2025 14:09
778,993,4.33,27.9,48,4/28/2025 14:09
772,995,4.34,27.9,48,4/28/2025 14:09
762,998,3.89,27.2,48,4/28/2025 14:09
767,988,3.89,27.2,48,4/28/2025 14:09
766,994,4.54,27.5,48,4/28/2025 14:09
713,993,4.44,27.5,48,4/28/2025 14:09
575,994,4.12,27.5,48,4/28/2025 14:09
563,993,4.31,27.5,48,4/28/2025 14:09
580,992,4.46,27,48,4/28/2025 14:09
663,989,4.37,27,48,4/28/2025 14:09
593,985,4.16,27.4,48,4/28/2025 14:09
626,981,4.13,27.4,48,4/28/2025 14:10
597,977,4.38,27.7,49,4/28/2025 14:10
578,975,4.38,27.7,49,4/28/2025 14:10
543,972,4.14,27.5,49,4/28/2025 14:10
561,965,4.17,27.5,49,4/28/2025 14:10
645,975,4.85,27.5,49,4/28/2025 14:10
491,973,4.72,27.5,49,4/28/2025 14:10
453,941,3.55,27.4,49,4/28/2025 14:10
222,672,2.48,27.4,49,4/28/2025 14:10
204,671,3.64,27.7,49,4/28/2025 14:10
209,673,3.75,27.7,49,4/28/2025 14:10
215,670,2.88,27.2,49,4/28/2025 14:10
207,668,2.9,27.2,49,4/28/2025 14:10
190,667,3.46,27.5,49,4/28/2025 14:10
193,667,3.52,27.5,49,4/28/2025 14:10
206,668,3.13,27.7,49,4/28/2025 14:10
205,668,3.05,27.7,49,4/28/2025 14:10
231,668,3.32,27.4,48,4/28/2025 14:10
235,668,3.24,27.4,48,4/28/2025 14:10
248,669,3.47,27.5,48,4/28/2025 14:10
246,669,3.37,27.5,48,4/28/2025 14:10
230,670,3.04,27.2,48,4/28/2025 14:10
234,671,3.1,27.2,48,4/28/2025 14:10
253,671,3.79,27.7,48,4/28/2025 14:10
658,668,2.47,27.6,48,4/28/2025 14:13
650,669,3.61,27.6,48,4/28/2025 14:13
651,668,3.55,27.6,48,4/28/2025 14:14
660,669,3.18,27.6,48,4/28/2025 14:14
659,669,3.27,27.6,48,4/28/2025 14:14
649,669,2.44,27.6,48,4/28/2025 14:14
591,642,2.65,27.6,48,4/28/2025 14:14
623,288,2.32,27.5,48,4/28/2025 14:14
625,255,2.48,27.5,48,4/28/2025 14:14
626,265,1.1,27.5,48,4/28/2025 14:14
625,260,0.91,27.5,48,4/28/2025 14:14
627,305,2.77,27.3,48,4/28/2025 14:14
625,308,2.39,27.3,48,4/28/2025 14:14
630,310,1.13,27.4,48,4/28/2025 14:14
632,418,1.48,27.4,48,4/28/2025 14:14
631,306,2.36,27.9,48,4/28/2025 14:14
630,309,2.07,27.9,48,4/28/2025 14:14
633,452,1.53,27.7,48,4/28/2025 14:14
383,666,2.17,27.7,48,4/28/2025 14:14
355,667,2.58,27.7,48,4/28/2025 14:14
368,667,2.53,27.7,48,4/28/2025 14:14
396,667,3.43,27.7,48,4/28/2025 14:14
406,668,3.45,27.7,48,4/28/2025 14:14
396,668,2.37,27.7,48,4/28/2025 14:14
391,668,2.42,27.7,48,4/28/2025 14:14
577,669,3.68,27.1,48,4/28/2025 14:14
377,669,3.94,27.1,48,4/28/2025 14:14
225,669,2,27.1,48,4/28/2025 14:14
226,669,2.01,27.1,48,4/28/2025 14:14
236,669,4.03,27.9,48,4/28/2025 14:14
229,669,3.76,27.9,48,4/28/2025 14:14
226,669,2.19,27,48,4/28/2025 14:14
230,669,2.26,27,48,4/28/2025 14:14
225,669,3.91,27.7,48,4/28/2025 14:14
227,668,3.82,27.7,48,4/28/2025 14:14
655,670,2.61,27,48,4/28/2025 14:14
656,668,2.79,27,48,4/28/2025 14:14
649,668,3.36,27.8,48,4/28/2025 14:14
649,668,3.3,27.8,48,4/28/2025 14:14
653,668,2.37,27.9,48,4/28/2025 14:14
650,668,1.92,27.9,48,4/28/2025 14:14
648,669,3.2,27.5,48,4/28/2025 14:14
651,669,3.62,27.5,48,4/28/2025 14:14
604,668,3.13,27.4,48,4/28/2025 14:14
611,668,3.25,27.4,48,4/28/2025 14:14
634,667,3.13,27.7,48,4/28/2025 14:14
640,666,3.05,27.7,48,4/28/2025 14:14
755,937,4.02,27,48,4/28/2025 14:14
351,950,4.59,27,48,4/28/2025 14:14
325,971,3.73,27.9,49,4/28/2025 14:14
329,983,3.68,27.9,49,4/28/2025 14:14
325,990,4.47,27.7,49,4/28/2025 14:14
270,992,4.71,27.7,49,4/28/2025 14:14
248,992,3.55,27.3,49,4/28/2025 14:14
260,994,3.66,27.3,49,4/28/2025 14:14
259,994,4.7,27.8,49,4/28/2025 14:14
255,992,4.76,27.8,49,4/28/2025 14:15
241,990,3.43,27.4,49,4/28/2025 14:15
554,991,3.52,27.4,49,4/28/2025 14:15
908,530,3.68,27.6,49,4/28/2025 14:15
899,270,2.17,27.6,49,4/28/2025 14:15
898,234,0.96,27.6,48,4/28/2025 14:15
897,219,1.03,27.6,48,4/28/2025 14:15
926,248,2.77,27.8,48,4/28/2025 14:15
908,258,2.58,27.8,48,4/28/2025 14:15
913,252,1.17,27.9,48,4/28/2025 14:15
911,263,1.24,27.9,48,4/28/2025 14:15
902,258,2.37,27.2,48,4/28/2025 14:15
909,255,2.25,27.2,48,4/28/2025 14:15
895,254,1.32,27.2,48,4/28/2025 14:15
883,250,1.27,27.2,48,4/28/2025 14:15
954,253,1.92,27.6,48,4/28/2025 14:15
960,315,2.18,27.6,48,4/28/2025 14:15
965,319,2.15,27.2,48,4/28/2025 14:15
967,299,2.07,27.2,48,4/28/2025 14:15
960,341,1.37,27,48,4/28/2025 14:15
962,304,1.33,27,48,4/28/2025 14:15
962,289,2.58,27.3,48,4/28/2025 14:15
956,405,2.88,27.3,48,4/28/2025 14:15
859,522,1.73,27.4,48,4/28/2025 14:15
835,515,2.01,27.4,48,4/28/2025 14:15
573,546,3.26,27.4,48,4/28/2025 14:15
669,554,3.09,27.4,48,4/28/2025 14:15
894,454,2.32,27.5,48,4/28/2025 14:15
910,376,2.07,27.5,48,4/28/2025 14:15
871,251,1.4,27,48,4/28/2025 14:15
989,222,1.17,27,48,4/28/2025 14:15
989,211,2.28,27.5,48,4/28/2025 14:15
990,202,2.09,27.5,48,4/28/2025 14:15
991,194,0.65,27.2,48,4/28/2025 14:15
